,ID,NAME,ISO,Year,COORDS,BASIN,SUBBASIN,NATURE,ISO_TIME,TOTAL_HRS,DAY_HRS,NIGHT_HRS,USA_SSHS,PRES_CALC_mean,STORM_SPD_mean,STORM_DR_mean,v_land_kn,34kn_pop,34kn_assets,64kn_pop,64kn_assets,96kn_pop,96kn_assets,Total damage ('000$),CPI,"Air transport, freight (million ton-km)",Arable land (hectares per person),Cereal yield (kg per hectare),Food production index (2004-2006 = 100),GDP growth (annual %),GDP per capita (constant 2010 US$),Net flows from UN agencies US$,"Life expectancy at birth, total (years)",Mobile cellular subscriptions (per 100 people),Population density (people per sq. km of land area),Adjusted savings: education expenditure (% of GNI),Rural population (% of total population),Income_level_Final,Total Affected,pop_max_34,pop_max_50,pop_max_64,Numeric
818,834,AERE,CHN,2004,"[[25.52, 120.42], [25.32, 119.76], [25.02, 119.08], [24.74, 118.5], [24.45, 118.0], [24.13, 117.59], [23.88, 117.22], [23.76, 116.87], [23.71, 116.51], [23.68, 116.14], [23.61, 115.68], [23.39, 115.1], [23.13, 114.49], [22.92, 113.97], [22.8, 113.55], [22.73, 113.33], [22.7, 113.19], [22.65, 113.04], [22.6, 112.9], [22.55, 112.76], [22.5, 112.6], [22.46, 112.44], [22.4, 112.3], [22.34, 112.3], [22.2, 112.2], [21.84, 111.73], [21.5, 111.2], [21.38, 110.88], [21.4, 110.7], [21.48, 110.61], [21.6, 110.6], [21.66, 110.63], [21.7, 110.6], [21.72, 110.38], [21.7, 110.1], [21.65, 109.86], [21.6, 109.7], [21.58, 109.67], [21.6, 109.7], [21.7, 109.71], [21.8, 109.7], [21.84, 109.7], [21.8, 109.6], [21.63, 109.28], [21.4, 108.9], [21.19, 108.61]]",WP,MM,TS,"['2004-08-25 06:00:00', '2004-08-25 09:00:00', '2004-08-25 12:00:00', '2004-08-25 15:00:00', '2004-08-25 18:00:00', '2004-08-25 21:00:00', '2004-08-26 00:00:00', '2004-08-26 03:00:00', '2004-08-26 06:00:00', '2004-08-26 09:00:00', '2004-08-26 12:00:00', '2004-08-26 15:00:00', '2004-08-26 18:00:00', '2004-08-26 21:00:00', '2004-08-27 00:00:00', '2004-08-27 03:00:00', '2004-08-27 06:00:00', '2004-08-27 09:00:00', '2004-08-27 12:00:00', '2004-08-27 15:00:00', '2004-08-27 18:00:00', '2004-08-27 21:00:00', '2004-08-28 00:00:00', '2004-08-28 03:00:00', '2004-08-28 06:00:00', '2004-08-28 09:00:00', '2004-08-28 12:00:00', '2004-08-28 15:00:00', '2004-08-28 18:00:00', '2004-08-28 21:00:00', '2004-08-29 00:00:00', '2004-08-29 03:00:00', '2004-08-29 06:00:00', '2004-08-29 09:00:00', '2004-08-29 12:00:00', '2004-08-29 15:00:00', '2004-08-29 18:00:00', '2004-08-29 21:00:00', '2004-08-30 00:00:00', '2004-08-30 03:00:00', '2004-08-30 06:00:00', '2004-08-30 09:00:00', '2004-08-30 12:00:00', '2004-08-30 15:00:00', '2004-08-30 18:00:00', '2004-08-30 21:00:00']",15,12,3,0,992.5,5.673913043,218.71739130000003,93.4,47051797.0,992000000000.0,19966280.0,396000000000.0,0.0,0.0,5000.0,73.88141244,7024.25,0.086106128,5186.8,96.48,10.11122346,2467.132843,43880000.111999996,72.689,25.3063175,138.0534367,1.79,58.856,Low_Middle,41357,197076976.0,130783392.0,44695740.0,156.0
819,835,AERE,JPN,2004,"[[24.85, 123.92], [25.05, 123.74], [25.25, 123.5], [25.37, 123.27], [25.48, 122.95]]",WP,MM,TS,"['2004-08-24 00:00:00', '2004-08-24 03:00:00', '2004-08-24 06:00:00', '2004-08-24 09:00:00', '2004-08-24 12:00:00']",12,4,8,1,958.55,5.4,302.0,81.7,87488.0,10942259916.0,42987.0,5901240006.0,0.0,0.0,500.0,73.88141244,8708.244,0.034274935,5942.3,99.97,2.204687882,43671.67997,0.0,82.0302439,71.35023936,350.5102881,3.05876668,15.36,High,2,,,,
820,836,AERE,TWN,2004,"[[25.51, 122.57], [25.5, 122.12], [25.49, 121.76], [25.48, 121.4], [25.53, 120.96]]",WP,MM,TS,"['2004-08-24 15:00:00', '2004-08-24 18:00:00', '2004-08-24 21:00:00', '2004-08-25 00:00:00', '2004-08-25 03:00:00']",12,0,12,2,958.7,7.4,271.0,83.5,13497711.0,2670000000000.0,7175111.0,1260000000000.0,0.0,0.0,5000.0,73.88141244,7024.25,0.086106128,5186.8,96.48,10.11122346,2467.132843,43880000.111999996,72.689,25.3063175,138.0534367,1.79,58.856,Low_Middle,2,19549114.0,10596095.0,180.43975830078125,158.0
821,837,FRANCES,BHS,2004,"[[26.8, -79.1], [26.88, -79.21], [27.0, -79.4], [22.46, -71.93], [22.7, -72.5], [22.8, -72.8], [22.92, -73.06], [25.03, -76.03], [25.1, -76.1], [25.3, -76.3], [25.53, -76.7], [25.7, -77.1], [25.85, -77.33], [26.0, -77.5], [26.2, -77.7], [26.4, -77.9], [26.53, -78.09], [26.6, -78.2], [26.8, -78.5], [26.86, -78.85]]",NAm,NAm,TS,"['2004-09-04 18:00:00', '2004-09-04 21:00:00', '2004-09-05 00:00:00', '2004-09-02 03:00:00', '2004-09-02 06:00:00', '2004-09-02 07:30:00', '2004-09-02 09:00:00', '2004-09-03 09:00:00', '2004-09-03 10:00:00', '2004-09-03 12:00:00', '2004-09-03 15:00:00', '2004-09-03 18:00:00', '2004-09-03 21:00:00', '2004-09-04 00:00:00', '2004-09-04 03:00:00', '2004-09-04 06:00:00', '2004-09-04 09:00:00', '2004-09-04 10:00:00', '2004-09-04 12:00:00', '2004-09-04 15:00:00']",21,0,21,2,955.05,7.15,301.75,109.0,362961.0,12353154179.0,190773.0,6988159960.0,1746.0,142691479.0,1000000.0,73.88141244,0.59,0.021950868,3550.0,99.14,0.88283993,30978.582319999998,300000.0119,71.988,58.32878637,31.85754246,3.8356,17.824,High,8000,77659.7109375,77077.6171875,71328.5390625,44.0
822,838,FRANCES,TCA,2004,"[[22.2, -71.4]]",NAm,NAm,TS,['2004-09-02 00:00:00'],0,0,0,4,939.0,11.0,296.0,97.3,5166.0,0.0,5166.0,0.0,0.0,0.0,,73.88141244,,0.037453184,,,,21028.40814,0.0,,93.95131086,28.10526316,,12.812000000000001,High,200,,,,
823,839,SONGDA,JPN,2004,"[[32.65, 129.47], [33.83, 130.64], [35.3, 132.15], [41.77, 139.34], [42.92, 139.87], [43.9, 139.93], [44.85, 140.93], [31.76, 128.59], [36.93, 133.93], [38.73, 135.92], [40.31, 137.92]]",WP,MM,TS,"['2004-09-07 00:00:00', '2004-09-07 03:00:00', '2004-09-07 06:00:00', '2004-09-07 18:00:00', '2004-09-07 21:00:00', '2004-09-08 00:00:00', '2004-09-08 03:00:00', '2004-09-06 21:00:00', '2004-09-07 09:00:00', '2004-09-07 12:00:00', '2004-09-07 15:00:00']",15,7,8,-4,964.530303,32.36363636,35.27272727,121.5,25612042.0,3480000000000.0,15215341.0,1920000000000.0,4797881.0,612000000000.0,9000000.0,73.88141244,8708.244,0.034274935,5942.3,99.97,2.204687882,43671.67997,0.0,82.0302439,71.35023936,350.5102881,3.05876668,15.36,High,40900,25427312.0,15363175.0,5592324.5,392.0
824,840,IVAN,CUB,2004,"[[21.2, -84.8], [21.6, -85.1], [21.7, -85.2], [21.96, -85.38], [22.4, -85.6], [19.9, -83.5], [20.14, -83.81], [20.4, -84.1], [20.64, -84.44], [20.9, -84.7], [22.71, -85.8], [23.0, -86.0]]",NAm,CS,TS,"['2004-09-13 21:00:00', '2004-09-14 00:00:00', '2004-09-14 01:00:00', '2004-09-14 03:00:00', '2004-09-14 06:00:00', '2004-09-13 06:00:00', '2004-09-13 09:00:00', '2004-09-13 12:00:00', '2004-09-13 15:00:00', '2004-09-13 18:00:00', '2004-09-14 09:00:00', '2004-09-14 12:00:00']",15,0,15,5,918.0833332999997,8.166666667000001,322.3333333,140.2,647181.0,7166889255.0,61058.0,716906400.0,260.0,14044174.0,200000.0,73.88141244,31.941999999999997,0.329411535,2921.5,116.77,5.77053807,3955.1666659999996,7130000.0249999985,77.499,0.673729252,105.7265764,8.99,23.959,High_Middle,3245,2433754.25,530713.875,117705.7734375,192.0
825,841,IVAN,GRD,2004,"[[11.8, -61.1], [11.88, -61.68], [11.9, -61.8], [12.0, -62.6]]",NAm,CS,TS,"['2004-09-07 18:00:00', '2004-09-07 21:00:00', '2004-09-07 21:30:00', '2004-09-08 00:00:00']",6,0,6,3,952.5,15.25,277.75,117.4,100022.0,0.0,100022.0,0.0,100022.0,0.0,889000.0,73.88141244,,0.019166818000000002,1000.6,130.47,-0.647450316,6826.290017,329999.99445,73.08800000000002,41.50862028,306.9029412,3.75,64.09899999999999,High_Middle,60000,,,,
826,842,IVAN,JAM,2004,"[[17.09, -76.13], [17.3, -76.5], [17.39, -77.1], [17.4, -77.2], [17.4, -77.6], [17.52, -78.03], [17.7, -78.4], [17.86, -78.72], [18.0, -79.0], [18.11, -79.29], [16.5, -75.26], [16.8, -75.8], [18.2, -79.6]]",NAm,CS,TS,"['2004-09-10 21:00:00', '2004-09-11 00:00:00', '2004-09-11 03:00:00', '2004-09-11 03:30:00', '2004-09-11 06:00:00', '2004-09-11 09:00:00', '2004-09-11 12:00:00', '2004-09-11 15:00:00', '2004-09-11 18:00:00', '2004-09-11 21:00:00', '2004-09-10 15:00:00', '2004-09-10 18:00:00', '2004-09-12 00:00:00']",3,0,3,4,924.8461538,8.461538462,291.0769231,136.9,2788659.0,21481978182.0,2640120.0,20180257830.0,530972.0,3981183142.0,595000.0,73.88141244,37.698,0.048807070999999994,1185.4,102.43,1.3237251,4927.631055,2610000.0363,74.146,67.43272973,251.61726690000003,3.99,47.375,High_Middle,350000,2753687.5,2681298.5,1343389.875,388.0
827,843,IVAN,TTO,2004,"[[11.71, -60.29]]",NAm,CS,TS,['2004-09-07 15:00:00'],0,0,0,3,959.0,17.0,277.0,84.1,1129572.0,13533819755.0,56540.0,631263458.0,0.0,0.0,1000.0,73.88141244,41.791000000000004,0.020153116999999998,1573.3,100.92,7.950051511,13350.861429999999,1030000.0011,70.428,50.47495471,251.48596490000003,2.87,44.845,High,560,1286384.75,1051282.25,490.7320861816406,780.0
828,844,IVAN,VEN,2004,"[[12.14, -63.4], [12.3, -64.1]]",NAm,CS,TS,"['2004-09-08 03:00:00', '2004-09-08 06:00:00']",3,0,3,4,947.0,14.5,282.0,74.2,799562.0,1726726001.0,0.0,0.0,0.0,0.0,,73.88141244,0.56,0.101936431,3385.8,90.36,18.28660669,11429.40698,3360000.1042,72.74600000000002,32.39262805,29.47292557,3.638334525,12.072000000000001,High_Middle,1730,2093957.0,302224.34375,0.0,862.0
829,845,JEANNE,BHS,2004,"[[21.2, -72.8], [21.47, -72.58], [21.7, -72.3], [27.1, -79.4], [21.94, -72.2], [22.2, -72.2], [22.48, -72.23], [22.8, -72.3], [26.7, -77.3], [26.75, -77.52], [26.9, -78.2], [27.01, -78.81]]",NAm,NAm,TS,"['2004-09-18 12:00:00', '2004-09-18 15:00:00', '2004-09-18 18:00:00', '2004-09-26 00:00:00', '2004-09-18 21:00:00', '2004-09-19 00:00:00', '2004-09-19 03:00:00', '2004-09-19 06:00:00', '2004-09-25 14:00:00', '2004-09-25 15:00:00', '2004-09-25 18:00:00', '2004-09-25 21:00:00']",9,8,1,0,981.75,8.333333332999999,184.0833333,106.9,176185.0,5973564282.0,73230.0,3359171728.0,1163.0,116137171.0,550000.0,73.88141244,0.59,0.021950868,3550.0,99.14,0.88283993,30978.582319999998,300000.0119,71.988,58.32878637,31.85754246,3.8356,17.824,High,1000,76591.8671875,70413.7734375,70413.7734375,44.0
830,846,JEANNE,HTI,2004,"[[20.2, -72.0], [20.26, -72.26], [20.4, -72.5], [20.78, -72.72]]",NAm,NAm,TS,"['2004-09-18 00:00:00', '2004-09-18 03:00:00', '2004-09-18 06:00:00', '2004-09-18 09:00:00']",9,1,8,0,1000.0,6.25,311.0,42.5,1150363.0,2683746718.0,0.0,0.0,0.0,0.0,50000.0,73.88141244,,0.099479644,933.8,97.3,-3.52288825,675.6840804,18159999.8705,58.292,4.421317515,328.2683962,1.461652,58.32100000000001,Low,315594,8588949.0,4296435.0,84.15829467773438,332.0
831,847,MEARI,JPN,2004,"[[31.27, 129.68], [31.56, 130.2], [31.73, 130.5], [32.26, 131.56], [32.9, 132.8], [33.71, 134.1], [34.36, 134.91], [34.73, 135.45], [35.97, 136.48], [37.04, 137.78], [38.11, 139.69], [38.71, 141.25], [38.99, 142.33], [30.44, 128.39], [30.88, 129.03], [39.0, 143.4]]",WP,MM,TS,"['2004-09-28 21:00:00', '2004-09-28 23:00:00', '2004-09-29 00:00:00', '2004-09-29 03:00:00', '2004-09-29 06:00:00', '2004-09-29 09:00:00', '2004-09-29 11:00:00', '2004-09-29 12:00:00', '2004-09-29 15:00:00', '2004-09-29 18:00:00', '2004-09-29 21:00:00', '2004-09-30 00:00:00', '2004-09-30 03:00:00', '2004-09-28 15:00:00', '2004-09-28 18:00:00', '2004-09-30 06:00:00']",9,0,9,0,983.953125,22.8125,57.4375,86.4,58937261.0,7140000000000.0,17164789.0,2020000000000.0,0.0,0.0,740000.0,73.88141244,8708.244,0.034274935,5942.3,99.97,2.204687882,43671.67997,0.0,82.0302439,71.35023936,350.5102881,3.05876668,15.36,High,10089,67423768.0,23419018.0,5763877.0,392.0
832,848,MA-ON,JPN,2004,"[[34.3, 138.28], [34.76, 138.75], [35.2, 139.3], [35.62, 139.82], [36.79, 141.53], [33.0, 137.06], [37.66, 143.25]]",WP,MM,TS,"['2004-10-09 06:00:00', '2004-10-09 07:00:00', '2004-10-09 08:00:00', '2004-10-09 09:00:00', '2004-10-09 12:00:00', '2004-10-09 03:00:00', '2004-10-09 15:00:00']",9,7,2,3,960.6785714,34.85714286,46.42857143,62.1,,,,,,,603000.0,73.88141244,8708.244,0.034274935,5942.3,99.97,2.204687882,43671.67997,0.0,82.0302439,71.35023936,350.5102881,3.05876668,15.36,High,5948,56228876.0,40946028.0,13121864.0,392.0
833,849,TOKAGE,JPN,2004,"[[31.1, 132.1], [32.23, 132.74], [32.61, 132.98], [33.33, 133.7], [34.15, 134.58], [34.65, 135.18], [35.57, 136.66], [35.92, 138.36], [36.04, 139.94], [36.6, 141.43], [30.02, 131.25], [37.6, 143.3]]",WP,MM,TS,"['2004-10-20 00:00:00', '2004-10-20 03:00:00', '2004-10-20 04:00:00', '2004-10-20 06:00:00', '2004-10-20 08:00:00', '2004-10-20 09:00:00', '2004-10-20 12:00:00', '2004-10-20 15:00:00', '2004-10-20 18:00:00', '2004-10-20 21:00:00', '2004-10-19 21:00:00', '2004-10-21 00:00:00']",0,0,0,0,973.5416667000003,29.58333333,49.91666667,84.8,69391426.0,8120000000000.0,20913142.0,2410000000000.0,0.0,0.0,2300000.0,73.88141244,8708.244,0.034274935,5942.3,99.97,2.204687882,43671.67997,0.0,82.0302439,71.35023936,350.5102881,3.05876668,15.36,High,84792,112072480.0,111324832.0,33667328.0,392.0
834,850,NOCK-TEN,TWN,2004,"[[23.4, 122.3], [24.18, 122.17], [24.85, 121.93], [25.38, 121.78], [25.79, 121.89], [22.7, 122.42], [26.25, 122.3]]",WP,MM,TS,"['2004-10-24 21:00:00', '2004-10-25 00:00:00', '2004-10-25 03:00:00', '2004-10-25 06:00:00', '2004-10-25 09:00:00', '2004-10-24 18:00:00', '2004-10-25 12:00:00']",15,0,15,3,962.9642857,12.71428571,257.5714286,104.6,12420515.0,2630000000000.0,8056571.0,1490000000000.0,4959.0,782950022.0,,73.88141244,7024.25,0.086106128,5186.8,96.48,10.11122346,2467.132843,43880000.111999996,72.689,25.3063175,138.0534367,1.79,58.856,Low_Middle,1700,15699581.0,10219931.0,849105.5,158.0
835,851,MUIFA,PHL,2004,"[[12.32, 126.35], [12.67, 126.21], [14.43, 125.06], [14.57, 124.67], [14.5, 124.32], [14.38, 124.03], [14.35, 123.83], [14.38, 123.72], [14.42, 123.65], [14.5, 123.62], [14.6, 123.6], [14.72, 123.6], [14.85, 123.66], [14.78, 124.1], [14.52, 123.97], [14.28, 123.7], [13.97, 123.23], [13.62, 122.65], [13.19, 122.12], [12.8, 121.55], [12.56, 120.88], [12.43, 120.25], [12.38, 127.28], [12.31, 126.7], [13.1, 126.15], [13.42, 125.95], [13.65, 125.72], [13.77, 125.51], [13.85, 125.35], [14.01, 125.37], [14.2, 125.35], [15.0, 123.72], [15.22, 123.73], [15.43, 123.72], [15.53, 123.71], [15.6, 123.72], [15.7, 123.78], [15.78, 123.88], [15.83, 124.0], [15.63, 124.33], [15.43, 124.28], [15.11, 124.21], [12.35, 119.79], [12.32, 119.38], [12.31, 118.9], [12.28, 118.38]]",WP,MM,TS,"['2004-11-15 00:00:00', '2004-11-15 03:00:00', '2004-11-16 03:00:00', '2004-11-16 06:00:00', '2004-11-16 09:00:00', '2004-11-16 12:00:00', '2004-11-16 15:00:00', '2004-11-16 18:00:00', '2004-11-16 21:00:00', '2004-11-17 00:00:00', '2004-11-17 03:00:00', '2004-11-17 06:00:00', '2004-11-17 09:00:00', '2004-11-19 06:00:00', '2004-11-19 09:00:00', '2004-11-19 12:00:00', '2004-11-19 15:00:00', '2004-11-19 18:00:00', '2004-11-19 21:00:00', '2004-11-20 00:00:00', '2004-11-20 03:00:00', '2004-11-20 06:00:00', '2004-11-14 18:00:00', '2004-11-14 21:00:00', '2004-11-15 06:00:00', '2004-11-15 09:00:00', '2004-11-15 12:00:00', '2004-11-15 15:00:00', '2004-11-15 18:00:00', '2004-11-15 21:00:00', '2004-11-16 00:00:00', '2004-11-17 12:00:00', '2004-11-17 15:00:00', '2004-11-17 18:00:00', '2004-11-17 21:00:00', '2004-11-18 00:00:00', '2004-11-18 03:00:00', '2004-11-18 06:00:00', '2004-11-18 09:00:00', '2004-11-18 21:00:00', '2004-11-19 00:00:00', '2004-11-19 03:00:00', '2004-11-20 09:00:00', '2004-11-20 12:00:00', '2004-11-20 15:00:00', '2004-11-20 18:00:00']",18,10,8,0,978.1032609,6.326086957,212.4782609,100.6,26715730.0,252000000000.0,5848652.0,69653018352.0,697244.0,8830431904.0,6000.0,73.88141244,300.637,0.06044112,2992.3,97.42,6.697623612999999,1767.4379010000002,11649999.976,69.013,38.8804914,284.1014924,1.96,54.205,Low_Middle,838674,10143282.0,4132400.0,1514475.25,608.0
836,852,MUIFA,VNM,2004,"[[8.36, 105.52], [8.49, 104.53], [8.67, 107.94], [8.5, 107.21], [8.39, 106.42], [8.63, 103.67]]",WP,MM,TS,"['2004-11-24 18:00:00', '2004-11-24 21:00:00', '2004-11-24 09:00:00', '2004-11-24 12:00:00', '2004-11-24 15:00:00', '2004-11-25 00:00:00']",6,0,6,0,993.3055556,17.0,267.1666667,65.8,5795087.0,52656019115.0,187751.0,1540868044.0,0.0,0.0,23000.0,73.88141244,216.52700000000002,0.077886832,4690.9,96.34,7.536410612,955.4472671,26050000.191000003,73.875,5.971383996,267.88409390000004,3.547569808,73.317,Low_Middle,500000,1422950.0,895.6559448242188,0.0,704.0
837,853,MERBOK,PHL,2004,"[[15.7, 122.5], [15.59, 122.05], [15.47, 121.74], [15.55, 121.49], [15.7, 121.22], [15.82, 120.88], [15.97, 120.52], [16.16, 120.04], [16.38, 119.54], [16.61, 119.39], [15.6, 124.9], [15.58, 124.24], [15.6, 123.6], [15.66, 123.01]]",WP,MM,TS,"['2004-11-22 06:00:00', '2004-11-22 09:00:00', '2004-11-22 12:00:00', '2004-11-22 15:00:00', '2004-11-22 18:00:00', '2004-11-22 21:00:00', '2004-11-23 00:00:00', '2004-11-23 03:00:00', '2004-11-23 06:00:00', '2004-11-23 09:00:00', '2004-11-21 18:00:00', '2004-11-21 21:00:00', '2004-11-22 00:00:00', '2004-11-22 03:00:00']",21,0,21,-1,1001.464286,8.857142857000001,284.0,38.1,1697575.0,18958287490.0,0.0,0.0,0.0,0.0,,73.88141244,300.637,0.06044112,2992.3,97.42,6.697623612999999,1767.4379010000002,11649999.976,69.013,38.8804914,284.1014924,1.96,54.205,Low_Middle,2014,31306138.0,5584238.5,1910155.875,608.0
838,854,NANMADOL,PHL,2004,"[[14.3, 125.0], [14.58, 124.17], [14.93, 123.4], [15.9, 122.03], [16.59, 121.01], [17.25, 120.05], [17.66, 119.45], [14.0, 125.86], [15.36, 122.74], [18.05, 119.08], [18.63, 118.8]]",WP,MM,TS,"['2004-12-02 00:00:00', '2004-12-02 03:00:00', '2004-12-02 06:00:00', '2004-12-02 12:00:00', '2004-12-02 15:00:00', '2004-12-02 18:00:00', '2004-12-02 21:00:00', '2004-12-01 21:00:00', '2004-12-02 09:00:00', '2004-12-03 00:00:00', '2004-12-03 03:00:00']",3,0,3,4,950.9090909,16.63636364,306.6363636000001,145.7,46788364.0,386000000000.0,8011683.0,90714132192.0,2791780.0,34978378771.0,34000.0,73.88141244,300.637,0.06044112,2992.3,97.42,6.697623612999999,1767.4379010000002,11649999.976,69.013,38.8804914,284.1014924,1.96,54.205,Low_Middle,70488,65898616.0,42272632.0,11638228.0,608.0
839,855,ROKE,PHL,2005,"[[11.26, 125.74], [11.03, 124.8], [10.94, 123.83], [11.0, 122.9], [11.22, 121.98], [11.53, 121.17], [11.78, 120.56], [11.98, 120.0], [12.11, 119.31], [11.53, 126.72], [12.11, 118.6], [12.02, 117.86]]",WP,MM,TS,"['2005-03-16 15:00:00', '2005-03-16 18:00:00', '2005-03-16 21:00:00', '2005-03-17 00:00:00', '2005-03-17 03:00:00', '2005-03-17 06:00:00', '2005-03-17 09:00:00', '2005-03-17 12:00:00', '2005-03-17 15:00:00', '2005-03-16 12:00:00', '2005-03-17 18:00:00', '2005-03-17 21:00:00']",6,5,1,0,990.6111111,16.5,273.75,103.7,19953787.0,191000000000.0,5593009.0,54309277805.0,739596.0,6644734958.0,,76.38802721,322.70599999999996,0.05797773,3049.0,99.63,4.77766782,1817.2198670000002,16809999.7565,69.112,40.28785566,289.5202401,1.8,54.29,Low_Middle,11,11875305.0,1660237.625,1632603.25,608.0
840,856,DENNIS,HTI,2005,"[[17.6, -74.9], [16.43, -73.57], [16.7, -74.1], [17.12, -74.49]]",NAm,CS,TS,"['2005-07-07 12:00:00', '2005-07-07 03:00:00', '2005-07-07 06:00:00', '2005-07-07 09:00:00']",21,0,21,1,971.25,12.0,309.5,74.8,2031997.0,3970336252.0,28711.0,17722095.0,0.0,0.0,50000.0,76.38802721,,0.09787621699999999,956.8,101.4,1.8050113190000001,676.7928998,16800000.1913,58.652,5.439742616,333.6461538000001,1.461652,57.361999999999995,Low,15036,1323685.0,438357.8125,0.0,332.0
841,857,DENNIS,JAM,2005,"[[18.05, -75.48], [18.5, -76.1], [18.93, -76.6]]",NAm,CS,TS,"['2005-07-07 15:00:00', '2005-07-07 18:00:00', '2005-07-07 21:00:00']",6,5,1,3,957.6666667000003,14.0,310.6666667,85.9,2739852.0,21191726970.0,255151.0,2849520190.0,0.0,0.0,30000.0,76.38802721,15.823,0.046715277,1255.9,96.3,0.8937979359999999,4944.4787289999995,3820000.0444,74.148,72.3161252,253.00120040000002,4.75,47.18899999999999,High_Middle,8000,2753687.5,1959028.0,111506.7109375,388.0
842,858,EMILY,JAM,2005,"[[16.13, -77.25], [16.4, -78.0], [16.74, -78.74], [17.1, -79.5]]",NAm,CS,TS,"['2005-07-16 15:00:00', '2005-07-16 18:00:00', '2005-07-16 21:00:00', '2005-07-17 00:00:00']",9,0,9,5,934.75,16.0,292.75,49.5,1246792.0,9832966350.0,0.0,0.0,0.0,0.0,1000.0,76.38802721,15.823,0.046715277,1255.9,96.3,0.8937979359999999,4944.4787289999995,3820000.0444,74.148,72.3161252,253.00120040000002,4.75,47.18899999999999,High_Middle,2296,2368702.0,0.0,0.0,388.0
843,859,HAITANG,CHN,2005,"[[25.33, 120.19], [25.75, 120.02], [26.45, 119.56], [26.57, 119.28], [26.7, 118.93], [27.0, 118.49], [27.35, 118.07], [27.61, 117.82], [27.8, 117.58], [27.92, 117.15], [28.0, 116.75], [28.06, 116.45], [28.1, 116.15], [28.14, 115.8], [28.2, 115.4], [28.31, 114.95], [28.45, 114.5], [28.65, 114.17]]",WP,MM,TS,"['2005-07-19 03:00:00', '2005-07-19 06:00:00', '2005-07-19 12:00:00', '2005-07-19 15:00:00', '2005-07-19 18:00:00', '2005-07-19 21:00:00', '2005-07-20 00:00:00', '2005-07-20 03:00:00', '2005-07-20 06:00:00', '2005-07-20 09:00:00', '2005-07-20 12:00:00', '2005-07-20 15:00:00', '2005-07-20 18:00:00', '2005-07-20 21:00:00', '2005-07-21 00:00:00', '2005-07-21 03:00:00', '2005-07-21 06:00:00', '2005-07-21 09:00:00']",6,1,5,0,992.0046296,7.222222222,300.0,69.5,17611981.0,387000000000.0,347261.0,9526230925.0,0.0,0.0,1000000.0,76.38802721,7579.401,0.086099776,5224.6,100.4,11.39577594,2732.16588,59480000.849,72.985,29.56214176,138.867765,1.79,57.478,Low_Middle,1013000,101823280.0,31258002.0,20068498.0,156.0
844,860,HAITANG,TWN,2005,"[[23.82, 122.37], [23.73, 121.78], [23.7, 121.67], [23.98, 121.67], [24.22, 121.47], [24.48, 121.17], [24.61, 120.87], [24.7, 120.6], [24.8, 120.44], [24.98, 120.33], [26.14, 119.81]]",WP,MM,TS,"['2005-07-17 21:00:00', '2005-07-18 00:00:00', '2005-07-18 03:00:00', '2005-07-18 06:00:00', '2005-07-18 09:00:00', '2005-07-18 12:00:00', '2005-07-18 15:00:00', '2005-07-18 18:00:00', '2005-07-18 21:00:00', '2005-07-19 00:00:00', '2005-07-19 09:00:00']",12,0,12,2,957.6363636,6.363636364,309.6363636000001,129.1,23150365.0,4800000000000.0,10095465.0,2250000000000.0,415443.0,141000000000.0,100000.0,76.38802721,7579.401,0.086099776,5224.6,100.4,11.39577594,2732.16588,59480000.849,72.985,29.56214176,138.867765,1.79,57.478,Low_Middle,1534,20181648.0,20181648.0,5519269.0,158.0
